,Prediction,Actual
5707,small,small
5708,small,small
5709,small,small
5710,small,small
5711,small,small
5712,small,small
5713,small,small
5714,small,small
5715,small,small
5716,small,small
5717,small,small
5718,small,small
5719,small,small
5720,small,small
5721,small,small
5722,small,small
5723,small,small
5724,small,small
5725,small,small
5726,small,small
5727,small,small
5728,small,small
5729,small,small
5730,small,small
5731,small,small
5732,small,small
5733,small,small
5734,small,small
5735,small,small
5736,small,small
5737,small,small
5738,small,small
5739,small,small
5740,small,small
5741,small,small
5742,small,small
5743,small,big
5744,small,small
5745,small,small
5746,small,small
5747,small,small
5748,small,small
5749,small,small
5750,small,small
5751,small,small
5752,small,small
5753,small,small
5754,small,small
5755,small,small
5756,small,small
5757,small,small
5758,small,small
5759,small,small
5760,small,small
5761,small,small
5762,small,small
5763,small,small
5764,small,small
5765,small,small
5766,small,small
5767,small,small
5768,small,small
5769,small,small
5770,small,small
5771,small,small
5772,small,small
5773,small,small
5774,small,small
5775,small,small
5776,small,small
5777,small,small
5778,small,small
5779,small,small
5780,small,small
5781,small,small
5782,small,small
5783,small,small
5784,small,small
5785,small,small
5786,small,small
5787,small,small
5788,small,small
5789,small,small
5790,small,small
5791,small,small
5792,small,small
5793,small,small
5794,small,small
5795,small,small
5796,small,small
5797,small,small
5798,small,small
5799,small,small
5800,small,small
5801,small,small
5802,small,small
5803,small,small
5804,small,small
5805,small,small
5806,small,small
5807,small,small
5808,small,small
5809,small,small
5810,small,small
5811,small,small
5812,small,small
5813,small,small
5814,small,small
5815,small,small
5816,small,small
5817,small,small
5818,small,small
5819,small,small
5820,small,small
5821,small,small
5822,small,small
5823,small,small
5824,small,small
5825,small,small
5826,small,small
5827,small,small
5828,small,small
5829,small,small
5830,small,small
5831,small,small
5832,small,small
5833,small,small
5834,small,small
5835,small,small
5836,small,small
5837,small,small
5838,small,small
5839,small,small
5840,small,small
5841,small,small
5842,small,small
5843,small,small
5844,small,small
5845,small,small
5846,small,small
5847,small,small
5848,small,small
5849,small,small
5850,small,small
5851,small,small
5852,small,small
5853,small,small
5854,small,small
5855,small,small
5856,small,small
5857,small,small
5858,small,small
5859,small,small
5860,small,small
5861,small,small
5862,small,small
5863,small,small
5864,small,small
5865,small,small
5866,small,small
5867,small,small
5868,small,small
5869,small,small
5870,small,small
5871,small,small
5872,small,small
5873,small,small
5874,small,small
5875,small,small
5876,small,small
5877,small,small
5878,small,small
5879,small,small
5880,small,small
5881,small,small
5882,small,small
5883,small,small
5884,small,small
5885,small,small
5886,small,small
5887,small,small
5888,small,small
5889,small,small
5890,small,small
5891,small,small
5892,small,small
5893,small,small
5894,small,small
5895,small,small
5896,small,small
5897,small,small
5898,small,small
5899,small,small
5900,small,small
5901,small,small
5902,small,small
5903,small,small
5904,small,small
5905,small,small
5906,small,small
5907,small,small
5908,small,small
5909,small,small
5910,small,small
5911,small,small
5912,small,small
5913,small,small
5914,small,small
5915,small,small
5916,small,small
5917,small,small
5918,small,small
5919,small,small
5920,small,small
5921,small,small
5922,small,small
5923,small,small
5924,small,small
5925,small,small
5926,small,small
5927,small,small
5928,small,small
5929,small,small
5930,small,small
5931,small,small
5932,small,small
5933,small,small
5934,small,small
5935,small,small
5936,small,small
5937,small,small
5938,small,small
5939,small,small
5940,small,small
5941,small,small
5942,small,small
5943,small,small
5944,small,small
5945,small,small
5946,small,small
5947,small,small
5948,small,small
5949,small,small
5950,small,small
5951,small,small
5952,small,small
5953,small,small
5954,small,small
5955,small,small
5956,small,small
5957,small,small
5958,small,small
5959,small,small
5960,small,small
5961,small,small
5962,small,small
5963,small,small
5964,small,small
5965,small,small
5966,small,small
5967,small,small
5968,small,small
5969,small,small
5970,small,small
5971,small,small
5972,small,small
5973,small,small
5974,small,small
5975,small,small
5976,small,small
5977,small,small
5978,small,small
5979,small,small
5980,small,small
5981,small,small
5982,small,small
5983,small,small
5984,small,small
5985,small,small
5986,small,small
5987,small,small
5988,small,small
5989,small,small
5990,small,small
5991,small,small
5992,small,small
5993,small,small
5994,small,small
5995,small,small
5996,small,small
5997,small,small
5998,small,small
5999,small,small
6000,small,small
6001,small,small
6002,small,small
6003,small,small
6004,small,small
6005,small,small
6006,small,small
6007,small,small
6008,small,small
6009,small,small
6010,small,small
6011,small,small
6012,small,small
6013,small,small
6014,small,small
6015,small,small
6016,small,small
6017,small,small
6018,small,small
6019,small,small
6020,small,small
6021,small,small
6022,small,small
6023,small,small
6024,small,small
6025,small,small
6026,small,small
6027,small,small
6028,small,small
6029,small,small
6030,small,small
6031,small,small
6032,small,small
6033,small,small
6034,small,small
6035,small,small
6036,small,small
6037,small,small
6038,small,small
6039,small,small
6040,small,small
6041,small,small
6042,small,small
6043,small,small
6044,small,small
6045,small,small
6046,small,small
6047,small,small
6048,small,small
6049,small,small
6050,small,small
6051,small,small
6052,small,small
6053,small,small
6054,small,small
6055,small,small
6056,small,small
6057,small,small
6058,small,small
6059,small,small
6060,small,small
6061,small,small
6062,small,small
6063,small,small
6064,small,small
6065,small,small
6066,small,small
6067,small,small
6068,small,small
6069,small,small
6070,small,small
6071,small,small
6072,small,small
6073,small,small
6074,small,small
6075,small,small
6076,small,small
6077,small,small
6078,small,small
6079,small,small
6080,small,small
6081,small,small
6082,small,small
6083,small,small
6084,small,small
6085,small,small
6086,small,small
6087,small,small
6088,small,small
6089,small,small
6090,small,small
6091,small,small
6092,small,small
6093,small,small
6094,small,small
6095,small,small
6096,small,small
6097,small,small
6098,small,small
6099,small,small
6100,small,small
6101,small,small
6102,small,small
6103,small,small
6104,small,small
6105,small,small
6106,small,small
6107,small,small
6108,small,small
6109,big,big
6110,small,small
6111,small,small
6112,small,small
6113,small,small
6114,small,small
6115,small,small
6116,small,small
6117,small,small
6118,small,small
6119,small,small
6120,small,small
6121,small,small
6122,small,small
6123,small,small
6124,small,small
6125,small,small
6126,small,small
6127,small,small
6128,small,small
6129,small,small
6130,small,small
6131,small,small
6132,small,small
6133,small,small
6134,small,small
6135,small,small
6136,small,small
6137,small,small
6138,small,small
6139,small,small
6140,small,small
6141,small,small
6142,small,small
6143,small,small
6144,small,small
6145,small,small
6146,small,small
6147,small,small
6148,small,small
6149,small,small
6150,small,small
6151,small,small
6152,small,small
6153,small,small
6154,small,small
6155,small,small
6156,small,small
6157,big,big
6158,small,small
6159,small,small
6160,small,small
6161,small,small
6162,small,small
6163,small,small
6164,small,small
6165,small,small
6166,small,small
6167,small,small
6168,small,small
6169,small,big
6170,small,small
6171,small,small
6172,small,small
6173,small,small
6174,small,small
6175,small,small
6176,small,small
6177,small,small
6178,small,small
6179,small,small
6180,small,small
6181,small,small
6182,small,small
6183,small,small
6184,small,small
6185,small,small
6186,small,small
6187,small,small
6188,small,small
6189,small,small
6190,small,small
6191,small,small
6192,small,small
6193,small,small
6194,small,small
6195,small,small
6196,big,big
6197,small,small
6198,small,small
6199,small,small
6200,small,small
6201,small,small
6202,small,small
6203,small,small
6204,small,small
6205,small,small
6206,small,small
6207,small,small
6208,small,small
6209,small,small
6210,small,small
6211,small,small
6212,small,small
6213,small,small
6214,small,small
6215,small,small
6216,small,small
6217,small,small
6218,small,small
6219,small,small
6220,small,small
6221,small,small
6222,small,small
6223,small,small
6224,small,small
6225,small,small
6226,small,small
6227,small,small
6228,small,small
6229,small,small
6230,small,small
6231,small,small
6232,small,small
6233,small,small
6234,small,small
6235,small,small
6236,small,small
6237,small,small
6238,small,small
6239,small,small
6240,small,small
6241,small,small
6242,small,small
6243,small,small
6244,small,small
6245,small,small
6246,small,big
6247,small,small
6248,small,small
6249,small,small
6250,small,small
6251,small,small
6252,small,small
6253,small,small
6254,small,small
6255,small,small
6256,small,small
6257,small,small
6258,small,small
6259,small,small
6260,small,small
6261,small,small
6262,small,small
6263,small,small
6264,small,small
6265,small,small
6266,small,small
6267,small,small
6268,small,small
6269,small,small
6270,small,small
6271,small,small
6272,small,small
6273,small,small
6274,small,small
6275,small,small
6276,small,small
6277,small,big
6278,small,small
6279,small,small
6280,small,small
6281,small,small
6282,small,small
6283,small,small
6284,small,small
6285,small,small
6286,small,small
6287,small,small
6288,small,small
6289,small,small
6290,small,small
6291,small,small
6292,small,small
6293,small,small
6294,small,small
6295,small,small
6296,small,small
6297,small,small
6298,small,small
6299,small,small
6300,small,small
6301,small,small
6302,small,small
6303,small,small
6304,small,small
6305,small,small
6306,small,small
6307,small,small
6308,small,small
6309,small,small
6310,small,small
6311,small,small
6312,small,small
6313,small,small
6314,small,small
6315,small,small
6316,small,small
6317,small,small
6318,small,small
6319,small,small
6320,small,small
6321,small,small
6322,small,small
6323,small,small
6324,small,small
6325,small,small
6326,small,small
6327,small,small
6328,small,small
6329,small,small
6330,small,small
6331,small,small
6332,small,small
6333,small,small
6334,small,small
6335,small,small
6336,small,small
6337,small,small
6338,small,small
6339,small,small
6340,small,small
6341,small,small
6342,small,small
6343,small,small
6344,small,small
6345,small,small
6346,small,small
6347,small,small
6348,small,small
6349,small,big
6350,small,small
6351,small,small
6352,small,small
6353,small,small
6354,small,small
6355,small,small
6356,small,small
6357,small,small
6358,small,small
6359,small,small
6360,small,small
